Fuel_Mdot,Tair,Treturn,Tsupply,Water_Mdot,Condition,Class
2,293,333.0000001,341.0445583,5.5,F = 0.26,Fouling
2,293,333.0000001,340.2845923,5.5,F = 0.31,Fouling
2,293,333.0000001,339.6558222,5.5,F = 0.36,Fouling
2,293,333.0000001,339.1269741,5.5,F = 0.41,Fouling
2,293,333.0000001,338.6759825,5.5,F = 0.46,Fouling
2,293,333.0000001,348.4122145,6,F = 0.01,Fouling
2,293,333.0000001,345.6547184,6,F = 0.06,Fouling
2,293,333.0000001,343.7348763,6,F = 0.11,Fouling
2,293,333.0000001,342.3201283,6,F = 0.16,Fouling
2,293,333.0000001,341.2343773,6,F = 0.21,Fouling
2,293,333.0000001,340.3752046,6,F = 0.26,Fouling
2,293,333.0000001,339.6783867,6,F = 0.31,Fouling
2,293,333.0000001,339.1018769,6,F = 0.36,Fouling
2,293,333.0000001,338.6169937,6,F = 0.41,Fouling
2,293,333.0000001,338.2035014,6,F = 0.46,Fouling
2,293,333.0000001,347.2312407,6.5,F = 0.01,Fouling
2,293,333.0000001,344.6847359,6.5,F = 0.06,Fouling
2,293,333.0000001,342.911566,6.5,F = 0.11,Fouling
2,293,333.0000001,341.6044713,6.5,F = 0.16,Fouling
2,293,333.0000001,340.6019623,6.5,F = 0.21,Fouling
2,293,333.0000001,339.8086847,6.5,F = 0.26,Fouling
2,293,333.0000001,339.1653257,6.5,F = 0.31,Fouling
2,293,333.0000001,338.6330556,6.5,F = 0.36,Fouling
2,293,333.0000001,338.1853884,6.5,F = 0.41,Fouling
2,293,333.0000001,337.8036381,6.5,F = 0.46,Fouling
2,293,333.0000001,346.2185215,7,F = 0.01,Fouling
2,293,333.0000001,343.8530148,7,F = 0.06,Fouling
2,293,333.0000001,342.2049432,7,F = 0.11,Fouling
2,293,333.0000001,340.9908837,7,F = 0.16,Fouling
2,293,333.0000001,340.0597617,7,F = 0.21,Fouling
2,293,333.0000001,339.3229914,7,F = 0.26,Fouling
2,293,333.0000001,338.7254732,7,F = 0.31,Fouling
2,293,333.0000001,338.231137,7,F = 0.36,Fouling
2,293,333.0000001,337.8153802,7,F = 0.41,Fouling
2,293,333.0000001,337.4608459,7,F = 0.46,Fouling
2,293,333.0000001,345.340491,7.5,F = 0.01,Fouling
2,293,333.0000001,343.1319198,7.5,F = 0.06,Fouling
2,293,333.0000001,341.5923711,7.5,F = 0.11,Fouling
2,293,333.0000001,340.4589828,7.5,F = 0.16,Fouling
2,293,333.0000001,339.5897569,7.5,F = 0.21,Fouling
2,293,333.0000001,338.901979,7.5,F = 0.26,Fouling
2,293,333.0000001,338.3442035,7.5,F = 0.31,Fouling
2,293,333.0000001,337.882754,7.5,F = 0.36,Fouling
2,293,333.0000001,337.494661,7.5,F = 0.41,Fouling
2,293,333.0000001,337.1637204,7.5,F = 0.46,Fouling
2,293,333.0000001,344.5719545,8,F = 0.01,Fouling
2,293,333.0000001,342.4999169,8,F = 0.06,Fouling
2,293,333.0000001,341.0562441,8,F = 0.11,Fouling
2,293,333.0000001,339.9934742,8,F = 0.16,Fouling
2,293,333.0000001,339.1784284,8,F = 0.21,Fouling
2,293,333.0000001,338.5335334,8,F = 0.26,Fouling
2,293,333.0000001,338.0105436,8,F = 0.31,Fouling
2,293,333.0000001,337.5778779,8,F = 0.36,Fouling
2,293,333.0000001,337.2139971,8,F = 0.41,Fouling
2,293,333.0000001,336.9037058,8,F = 0.46,Fouling
2,293,333.0000002,343.8936327,8.5,F = 0.01,Fouling
2,293,333.0000002,341.9421312,8.5,F = 0.06,Fouling
2,293,333.0000002,340.583093,8.5,F = 0.11,Fouling
2,293,333.0000002,339.5826575,8.5,F = 0.16,Fouling
2,293,333.0000002,338.8154338,8.5,F = 0.21,Fouling
2,293,333.0000002,338.2083881,8.5,F = 0.26,Fouling
2,293,333.0000002,337.7160998,8.5,F = 0.31,Fouling
2,293,333.0000002,337.308838,8.5,F = 0.36,Fouling
2,293,333.0000002,336.9663256,8.5,F = 0.41,Fouling
2,293,333.0000002,336.6742582,8.5,F = 0.46,Fouling
2,293,333.0000002,343.2905214,9,F = 0.01,Fouling
2,293,333.0000002,341.4462145,9,F = 0.06,Fouling
2,293,333.0000002,340.1624371,9,F = 0.11,Fouling
2,293,333.0000002,339.217429,9,F = 0.16,Fouling
2,293,333.0000002,338.4927265,9,F = 0.21,Fouling
2,293,333.0000002,337.9193337,9,F = 0.26,Fouling
2,293,333.0000002,337.4543422,9,F = 0.31,Fouling
2,293,333.0000002,337.0696665,9,F = 0.36,Fouling
2,293,333.0000002,336.7461521,9,F = 0.41,Fouling
2,293,333.0000002,336.4702866,9,F = 0.46,Fouling
2,293,333.0000002,342.7501822,9.5,F = 0.01,Fouling
2,293,333.0000002,341.002414,9.5,F = 0.06,Fouling
2,293,333.0000002,339.7859991,9.5,F = 0.11,Fouling
2,293,333.0000002,338.8905992,9.5,F = 0.16,Fouling
2,293,333.0000002,338.2039523,9.5,F = 0.21,Fouling
2,293,333.0000002,337.660677,9.5,F = 0.26,Fouling
2,293,333.0000002,337.2201142,9.5,F = 0.31,Fouling
2,293,333.0000002,336.8556511,9.5,F = 0.36,Fouling
2,293,333.0000002,336.5491379,9.5,F = 0.41,Fouling
2,293,333.0000002,336.2877713,9.5,F = 0.46,Fouling
2,293,333.0000002,342.2636049,10,F = 0.01,Fouling
2,293,333.0000002,340.6029238,10,F = 0.06,Fouling
2,293,333.0000002,339.4471549,10,F = 0.11,Fouling
2,293,333.0000002,338.5964146,10,F = 0.16,Fouling
2,293,333.0000002,337.944026,10,F = 0.21,Fouling
2,293,333.0000002,337.4278623,10,F = 0.26,Fouling
2,293,333.0000002,337.0092896,10,F = 0.31,Fouling
2,293,333.0000002,336.663021,10,F = 0.36,Fouling
2,293,333.0000002,336.3718114,10,F = 0.41,Fouling
2,293,333.0000002,336.1234958,10,F = 0.46,Fouling
2,293,333.0000002,341.8232845,10.5,F = 0.01,Fouling
2,293,333.0000002,340.2414238,10.5,F = 0.06,Fouling
2,293,333.0000002,339.1405409,10.5,F = 0.11,Fouling
2,293,333.0000002,338.330217,10.5,F = 0.16,Fouling
2,293,333.0000002,337.7088307,10.5,F = 0.21,Fouling
2,293,333.0000002,337.2172013,10.5,F = 0.26,Fouling
2,293,333.0000002,336.8185278,10.5,F = 0.31,Fouling
2,293,333.0000002,336.4887236,10.5,F = 0.36,Fouling
2,293,333.0000002,336.2113621,10.5,F = 0.41,Fouling
2,293,333.0000002,335.974856,10.5,F = 0.46,Fouling
2,293,333.0000003,341.4229244,11,F = 0.01,Fouling
2,293,333.0000003,339.912741,11,F = 0.06,Fouling
2,293,333.0000003,338.8617675,11,F = 0.11,Fouling
2,293,333.0000003,338.088194,11,F = 0.16,Fouling
2,293,333.0000003,337.4949971,11,F = 0.21,Fouling
2,293,333.0000003,337.0256755,11,F = 0.26,Fouling
2,293,333.0000003,336.6450951,11,F = 0.31,Fouling
2,293,333.0000003,336.3302606,11,F = 0.36,Fouling
2,293,333.0000003,336.0654899,11,F = 0.41,Fouling
2,293,333.0000003,335.8397211,11,F = 0.46,Fouling
2,293,333.0000003,341.0573208,11.5,F = 0.01,Fouling
2,293,333.0000003,339.6126007,11.5,F = 0.06,Fouling
2,293,333.0000003,338.6072074,11.5,F = 0.11,Fouling
2,293,333.0000003,337.8671955,11.5,F = 0.16,Fouling
2,293,333.0000003,337.2997414,11.5,F = 0.21,Fouling
2,293,333.0000003,336.8507911,11.5,F = 0.26,Fouling
2,293,333.0000003,336.4867328,11.5,F = 0.31,Fouling
2,293,333.0000003,336.185568,11.5,F = 0.36,Fouling
2,293,333.0000003,335.9322947,11.5,F = 0.41,Fouling
2,293,333.0000003,335.7163305,11.5,F = 0.46,Fouling
2,293,333.0000003,340.7221362,12,F = 0.01,Fouling
2,293,333.0000003,339.3374397,12,F = 0.06,Fouling
2,293,333.0000003,338.3738375,12,F = 0.11,Fouling
2,293,333.0000003,337.664596,12,F = 0.16,Fouling
2,293,333.0000003,337.1207433,12,F = 0.21,Fouling
2,293,333.0000003,336.6904693,12,F = 0.26,Fouling
2,293,333.0000003,336.3415583,12,F = 0.31,Fouling
2,293,333.0000003,336.0529256,12,F = 0.36,Fouling
2,293,333.0000003,335.8101926,12,F = 0.41,Fouling
2,293,333.0000003,335.6032171,12,F = 0.46,Fouling
2,293,333.0000003,340.4137257,12.5,F = 0.01,Fouling
2,293,333.0000003,339.0842641,12.5,F = 0.06,Fouling
2,293,333.0000003,338.1591173,12.5,F = 0.11,Fouling
2,293,333.0000003,337.4781896,12.5,F = 0.16,Fouling
2,293,333.0000003,336.9560534,12.5,F = 0.21,Fouling
2,293,333.0000003,336.542964,12.5,F = 0.26,Fouling
2,293,333.0000003,336.2079901,12.5,F = 0.31,Fouling
2,293,333.0000003,335.9308882,12.5,F = 0.36,Fouling
2,293,333.0000003,335.6978534,12.5,F = 0.41,Fouling
2,293,333.0000003,335.499148,12.5,F = 0.46,Fouling
2,295,333,363.7152907,3,F = 0.01,Fouling
2,295,333,358.238152,3,F = 0.06,Fouling
2,295,333,354.4212262,3,F = 0.11,Fouling
2,295,333,351.606038,3,F = 0.16,Fouling
2,295,333,349.4438333,3,F = 0.21,Fouling
2,295,333,347.7321689,3,F = 0.26,Fouling
2,295,333,346.343512,3,F = 0.31,Fouling
2,295,333,345.1943137,3,F = 0.36,Fouling
2,295,333,344.2275521,3,F = 0.41,Fouling
2,295,333,343.4029789,3,F = 0.46,Fouling
2,295,333,359.3585214,3.5,F = 0.01,Fouling
2,295,333,354.6561911,3.5,F = 0.06,Fouling
2,295,333,351.3767007,3.5,F = 0.11,Fouling
2,295,333,348.958801,3.5,F = 0.16,Fouling
2,295,333,347.1035861,3.5,F = 0.21,Fouling
2,295,333,345.6351091,3.5,F = 0.26,Fouling
2,295,333,344.4438554,3.5,F = 0.31,Fouling
2,295,333,343.4580932,3.5,F = 0.36,Fouling
2,295,333,342.6281118,3.5,F = 0.41,Fouling
2,295,333,341.9198739,3.5,F = 0.46,Fouling
2,295,333,356.0858322,4,F = 0.01,Fouling
2,295,333,351.9639868,4,F = 0.06,Fouling
2,295,333,349.0890028,4,F = 0.11,Fouling
2,295,333,346.971485,4,F = 0.16,Fouling
2,295,333,345.3469248,4,F = 0.21,Fouling
2,295,333,344.0611292,4,F = 0.26,Fouling
2,295,333,343.0179372,4,F = 0.31,Fouling
2,295,333,342.1536749,4,F = 0.36,Fouling
2,295,333,341.4266938,4,F = 0.41,Fouling
2,295,333,340.8066914,4,F = 0.46,Fouling
2,295,333,353.5373686,4.5,F = 0.01,Fouling
2,295,333,349.8657717,4.5,F = 0.06,Fouling
2,295,333,347.3081969,4.5,F = 0.11,Fouling
2,295,333,345.4246738,4.5,F = 0.16,Fouling
2,295,333,343.9797568,4.5,F = 0.21,Fouling
2,295,333,342.8357553,4.5,F = 0.26,Fouling
2,295,333,341.9068802,4.5,F = 0.31,Fouling
2,295,333,341.138312,4.5,F = 0.36,Fouling
2,295,333,340.4918481,4.5,F = 0.41,Fouling
2,295,333,339.9405313,4.5,F = 0.46,Fouling
2,295,333.0000001,351.4935074,5,F = 0.01,Fouling
2,295,333.0000001,348.1858985,5,F = 0.06,Fouling
2,295,333.0000001,345.8826149,5,F = 0.11,Fouling
2,295,333.0000001,344.1865176,5,F = 0.16,Fouling
2,295,333.0000001,342.8850763,5,F = 0.21,Fouling
2,295,333.0000001,341.8539783,5,F = 0.26,Fouling
2,295,333.0000001,341.01767,5,F = 0.31,Fouling
2,295,333.0000001,340.3257172,5,F = 0.36,Fouling
2,295,333.0000001,339.7437134,5,F = 0.41,Fouling
2,295,333.0000001,339.2473817,5,F = 0.46,Fouling
2,295,333.0000001,349.819393,5.5,F = 0.01,Fouling
2,295,333.0000001,346.8105953,5.5,F = 0.06,Fouling
2,295,333.0000001,344.7156091,5.5,F = 0.11,Fouling
2,295,333.0000001,343.1730126,5.5,F = 0.16,Fouling
2,295,333.0000001,341.9881009,5.5,F = 0.21,Fouling
2,295,333.0000001,341.0504121,5.5,F = 0.26,Fouling
2,295,333.0000001,340.289893,5.5,F = 0.31,Fouling
2,295,333.0000001,339.6606654,5.5,F = 0.36,Fouling
2,295,333.0000001,339.1314325,5.5,F = 0.41,Fouling
2,295,333.0000001,338.6801127,5.5,F = 0.46,Fouling
2,295,333.0000001,348.4234191,6,F = 0.01,Fouling
2,295,333.0000001,345.6639164,6,F = 0.06,Fouling
2,295,333.0000001,343.7426772,6,F = 0.11,Fouling
2,295,333.0000001,342.3269103,6,F = 0.16,Fouling
2,295,333.0000001,341.2403692,6,F = 0.21,Fouling
2,295,333.0000001,340.3805713,6,F = 0.26,Fouling
2,295,333.0000001,339.6832464,6,F = 0.31,Fouling
2,295,333.0000001,339.106317,6,F = 0.36,Fouling
2,295,333.0000001,338.621081,6,F = 0.41,Fouling
2,295,333.0000001,338.2072877,6,F = 0.46,Fouling
2,295,333.0000001,347.2415859,6.5,F = 0.01,Fouling
2,295,333.0000001,344.693228,6.5,F = 0.06,Fouling
2,295,333.0000001,342.9187784,6.5,F = 0.11,Fouling
2,295,333.0000001,341.6107325,6.5,F = 0.16,Fouling
2,295,333.0000001,340.607494,6.5,F = 0.21,Fouling
2,295,333.0000001,339.8136392,6.5,F = 0.26,Fouling
2,295,333.0000001,339.169812,6.5,F = 0.31,Fouling
2,295,333.0000001,338.6371546,6.5,F = 0.36,Fouling
2,295,333.0000001,338.1891616,6.5,F = 0.41,Fouling
2,295,333.0000001,337.8071335,6.5,F = 0.46,Fouling
2,295,333.0000001,346.2281298,7,F = 0.01,Fouling
2,295,333.0000001,343.8609016,7,F = 0.06,Fouling
2,295,333.0000001,342.2116414,7,F = 0.11,Fouling
2,295,333.0000001,340.9966984,7,F = 0.16,Fouling
2,295,333.0000001,340.0648989,7,F = 0.21,Fouling
2,295,333.0000001,339.3275925,7,F = 0.26,Fouling
2,295,333.0000001,338.7296394,7,F = 0.31,Fouling
2,295,333.0000001,338.2349435,7,F = 0.36,Fouling
2,295,333.0000001,337.8188842,7,F = 0.41,Fouling
2,295,333.0000001,337.4640919,7,F = 0.46,Fouling
2,295,333.0000001,345.3494603,7.5,F = 0.01,Fouling
2,295,333.0000001,343.1392925,7.5,F = 0.06,Fouling
2,295,333.0000001,341.5986235,7.5,F = 0.11,Fouling
2,295,333.0000001,340.4644104,7.5,F = 0.16,Fouling
2,295,333.0000001,339.5945521,7.5,F = 0.21,Fouling
2,295,333.0000001,338.9062736,7.5,F = 0.26,Fouling
2,295,333.0000001,338.3480923,7.5,F = 0.31,Fouling
2,295,333.0000001,337.886307,7.5,F = 0.36,Fouling
2,295,333.0000001,337.4979316,7.5,F = 0.41,Fouling
2,295,333.0000001,337.1667501,7.5,F = 0.46,Fouling
2,295,333.0000001,344.5803646,8,F = 0.01,Fouling
2,295,333.0000001,342.5068297,8,F = 0.06,Fouling
2,295,333.0000001,341.0621064,8,F = 0.11,Fouling
2,295,333.0000001,339.9985631,8,F = 0.16,Fouling
2,295,333.0000001,339.1829242,8,F = 0.21,Fouling
2,295,333.0000001,338.5375599,8,F = 0.26,Fouling
2,295,333.0000001,338.0141895,8,F = 0.31,Fouling
2,295,333.0000001,337.5812091,8,F = 0.36,Fouling
2,295,333.0000001,337.2170634,8,F = 0.41,Fouling
2,295,333.0000001,336.9065464,8,F = 0.46,Fouling
2,295,333.0000002,343.9015491,8.5,F = 0.01,Fouling
2,295,333.0000002,341.9486381,8.5,F = 0.06,Fouling
2,295,333.0000002,340.588611,8.5,F = 0.11,Fouling
2,295,333.0000002,339.5874475,8.5,F = 0.16,Fouling
2,295,333.0000002,338.8196655,8.5,F = 0.21,Fouling
2,295,333.0000002,338.2121781,8.5,F = 0.26,Fouling
2,295,333.0000002,337.7195315,8.5,F = 0.31,Fouling
2,295,333.0000002,337.3119734,8.5,F = 0.36,Fouling
2,295,333.0000002,336.9692117,8.5,F = 0.41,Fouling
2,295,333.0000002,336.6769318,8.5,F = 0.46,Fouling
2,295,333.0000002,343.2979989,9,F = 0.01,Fouling
2,295,333.0000002,341.4523606,9,F = 0.06,Fouling
2,295,333.0000002,340.1676489,9,F = 0.11,Fouling
2,295,333.0000002,339.2219532,9,F = 0.16,Fouling
2,295,333.0000002,338.4967234,9,F = 0.21,Fouling
2,295,333.0000002,337.9229133,9,F = 0.26,Fouling
2,295,333.0000002,337.4575834,9,F = 0.31,Fouling
2,295,333.0000002,337.0726279,9,F = 0.36,Fouling
2,295,333.0000002,336.748878,9,F = 0.41,Fouling
2,295,333.0000002,336.4728118,9,F = 0.46,Fouling
2,295,333.0000002,342.7572771,9.5,F = 0.01,Fouling
2,295,333.0000002,341.0082371,9.5,F = 0.06,Fouling
2,295,333.0000002,339.7909371,9.5,F = 0.11,Fouling
2,295,333.0000002,338.8948856,9.5,F = 0.16,Fouling
2,295,333.0000002,338.207739,9.5,F = 0.21,Fouling
2,295,333.0000002,337.6640683,9.5,F = 0.26,Fouling
2,295,333.0000002,337.223185,9.5,F = 0.31,Fouling
2,295,333.0000002,336.8584567,9.5,F = 0.36,Fouling
2,295,333.0000002,336.5517204,9.5,F = 0.41,Fouling
2,295,333.0000002,336.2901637,9.5,F = 0.46,Fouling
2,295,333.0000002,342.2703458,10,F = 0.01,Fouling
2,295,333.0000002,340.6084563,10,F = 0.06,Fouling
2,295,333.0000002,339.4518463,10,F = 0.11,Fouling
2,295,333.0000002,338.6004869,10,F = 0.16,Fouling
2,295,333.0000002,337.9476236,10,F = 0.21,Fouling
2,295,333.0000002,337.4310843,10,F = 0.26,Fouling
2,295,333.0000002,337.012207,10,F = 0.31,Fouling
2,295,333.0000002,336.6656865,10,F = 0.36,Fouling
2,295,333.0000002,336.3742649,10,F = 0.41,Fouling
2,295,333.0000002,336.1257686,10,F = 0.46,Fouling
2,295,333.0000002,341.829705,10.5,F = 0.01,Fouling
2,295,333.0000002,340.2466932,10.5,F = 0.06,Fouling
2,295,333.0000002,339.1450092,10.5,F = 0.11,Fouling
2,295,333.0000002,338.3340956,10.5,F = 0.16,Fouling
2,295,333.0000002,337.7122571,10.5,F = 0.21,Fouling
2,295,333.0000002,337.22027,10.5,F = 0.26,Fouling
2,295,333.0000002,336.8213064,10.5,F = 0.31,Fouling
2,295,333.0000002,336.4912622,10.5,F = 0.36,Fouling
2,295,333.0000002,336.2136988,10.5,F = 0.41,Fouling
2,295,333.0000002,335.9770207,10.5,F = 0.46,Fouling
2,295,333.0000003,341.4290535,11,F = 0.01,Fouling
2,295,333.0000003,339.9177711,11,F = 0.06,Fouling
2,295,333.0000003,338.8660329,11,F = 0.11,Fouling
2,295,333.0000003,338.0918964,11,F = 0.16,Fouling
2,295,333.0000003,337.4982679,11,F = 0.21,Fouling
2,295,333.0000003,337.0286048,11,F = 0.26,Fouling
2,295,333.0000003,336.6477475,11,F = 0.31,Fouling
2,295,333.0000003,336.3326838,11,F = 0.36,Fouling
2,295,333.0000003,336.0677205,11,F = 0.41,Fouling
2,295,333.0000003,335.8417874,11,F = 0.46,Fouling
2,295,333.0000003,341.0631839,11.5,F = 0.01,Fouling
2,295,333.0000003,339.6174125,11.5,F = 0.06,Fouling
2,295,333.0000003,338.6112876,11.5,F = 0.11,Fouling
2,295,333.0000003,337.8707372,11.5,F = 0.16,Fouling
2,295,333.0000003,337.3028701,11.5,F = 0.21,Fouling
2,295,333.0000003,336.8535931,11.5,F = 0.26,Fouling
2,295,333.0000003,336.4892699,11.5,F = 0.31,Fouling
2,295,333.0000003,336.187886,11.5,F = 0.36,Fouling
2,295,333.0000003,335.9344283,11.5,F = 0.41,Fouling
2,295,333.0000003,335.7183071,11.5,F = 0.46,Fouling
2,295,333.0000003,340.7277553,12,F = 0.01,Fouling
2,295,333.0000003,339.3420512,12,F = 0.06,Fouling
2,295,333.0000003,338.3777478,12,F = 0.11,Fouling
2,295,333.0000003,337.6679902,12,F = 0.16,Fouling
2,295,333.0000003,337.1237417,12,F = 0.21,Fouling
2,295,333.0000003,336.6931547,12,F = 0.26,Fouling
2,295,333.0000003,336.3439898,12,F = 0.31,Fouling
2,295,333.0000003,336.055147,12,F = 0.36,Fouling
2,295,333.0000003,335.8122375,12,F = 0.41,Fouling
2,295,333.0000003,335.6051113,12,F = 0.46,Fouling
2,295,333.0000003,340.4191204,12.5,F = 0.01,Fouling
2,295,333.0000003,339.0886915,12.5,F = 0.06,Fouling
2,295,333.0000003,338.1628714,12.5,F = 0.11,Fouling
2,295,333.0000003,337.4814482,12.5,F = 0.16,Fouling
2,295,333.0000003,336.9589321,12.5,F = 0.21,Fouling
2,295,333.0000003,336.5455421,12.5,F = 0.26,Fouling
2,295,333.0000003,336.2103244,12.5,F = 0.31,Fouling
2,295,333.0000003,335.9330209,12.5,F = 0.36,Fouling
2,295,333.0000003,335.6998165,12.5,F = 0.41,Fouling
2,295,333.0000003,335.5009665,12.5,F = 0.46,Fouling
2,297,333,363.7375879,3,F = 0.01,Fouling
2,297,333,358.2564658,3,F = 0.06,Fouling
2,297,333,354.4367644,3,F = 0.11,Fouling
2,297,333,351.6195569,3,F = 0.16,Fouling
2,297,333,349.4557799,3,F = 0.21,Fouling
2,297,333,347.7428708,3,F = 0.26,Fouling
2,297,333,346.3532042,3,F = 0.31,Fouling
2,297,333,345.2031702,3,F = 0.36,Fouling
2,297,333,344.2357056,3,F = 0.41,Fouling
2,297,333,343.4105328,3,F = 0.46,Fouling
2,297,333,359.37765,3.5,F = 0.01,Fouling
2,297,333,354.6719002,3.5,F = 0.06,Fouling
2,297,333,351.3900528,3.5,F = 0.11,Fouling
2,297,333,348.9703949,3.5,F = 0.16,Fouling
2,297,333,347.1138309,3.5,F = 0.21,Fouling
2,297,333,345.6442861,3.5,F = 0.26,Fouling
2,297,333,344.4521662,3.5,F = 0.31,Fouling
2,297,333,343.4656872,3.5,F = 0.36,Fouling
2,297,333,342.6351128,3.5,F = 0.41,Fouling
2,297,333,341.9263599,3.5,F = 0.46,Fouling
2,297,333,356.1025809,4,F = 0.01,Fouling
2,297,333,351.977766,4,F = 0.06,Fouling
2,297,333,349.1006914,4,F = 0.11,Fouling
2,297,333,346.9816338,4,F = 0.16,Fouling
2,297,333,345.3558923,4,F = 0.21,Fouling
2,297,333,344.0691617,4,F = 0.26,Fouling
2,297,333,343.0252217,4,F = 0.31,Fouling
2,297,333,342.1603309,4,F = 0.36,Fouling
2,297,333,341.4328212,4,F = 0.41,Fouling
2,297,333,340.812368,4,F = 0.46,Fouling
2,297,333,353.5522641,4.5,F = 0.01,Fouling
2,297,333,349.8780251,4.5,F = 0.06,Fouling
2,297,333,347.3185906,4.5,F = 0.11,Fouling
2,297,333,345.4336978,4.5,F = 0.16,Fouling
2,297,333,343.9877301,4.5,F = 0.21,Fouling
2,297,333,342.8429073,4.5,F = 0.26,Fouling
2,297,333,341.9133568,4.5,F = 0.31,Fouling
2,297,333,341.1442297,4.5,F = 0.36,Fouling
2,297,333,340.4972957,4.5,F = 0.41,Fouling
2,297,333,339.945578,4.5,F = 0.46,Fouling
2,297,333.0000001,351.5069445,5,F = 0.01,Fouling
2,297,333.0000001,348.1969304,5,F = 0.06,Fouling
2,297,333.0000001,345.8919719,5,F = 0.11,Fouling
2,297,333.0000001,344.1946412,5,F = 0.16,Fouling
2,297,333.0000001,342.8922642,5,F = 0.21,Fouling
2,297,333.0000001,341.8604164,5,F = 0.26,Fouling
2,297,333.0000001,341.0234999,5,F = 0.31,Fouling
2,297,333.0000001,340.331044,5,F = 0.36,Fouling
2,297,333.0000001,339.748617,5,F = 0.41,Fouling
2,297,333.0000001,339.2519244,5,F = 0.46,Fouling
2,297,333.0000001,349.8316127,5.5,F = 0.01,Fouling
2,297,333.0000001,346.8206271,5.5,F = 0.06,Fouling
2,297,333.0000001,344.7241175,5.5,F = 0.11,Fouling
2,297,333.0000001,343.1803993,5.5,F = 0.16,Fouling
2,297,333.0000001,341.9946365,5.5,F = 0.21,Fouling
2,297,333.0000001,341.0562659,5.5,F = 0.26,Fouling
2,297,333.0000001,340.2951938,5.5,F = 0.31,Fouling
2,297,333.0000001,339.6655086,5.5,F = 0.36,Fouling
2,297,333.0000001,339.1358909,5.5,F = 0.41,Fouling
2,297,333.0000001,338.6842429,5.5,F = 0.46,Fouling
2,297,333.0000001,348.4346237,6,F = 0.01,Fouling
2,297,333.0000001,345.6731143,6,F = 0.06,Fouling
2,297,333.0000001,343.7504781,6,F = 0.11,Fouling
2,297,333.0000001,342.3336924,6,F = 0.16,Fouling
2,297,333.0000001,341.2463611,6,F = 0.21,Fouling
2,297,333.0000001,340.385938,6,F = 0.26,Fouling
2,297,333.0000001,339.688106,6,F = 0.31,Fouling
2,297,333.0000001,339.1107571,6,F = 0.36,Fouling
2,297,333.0000001,338.6251682,6,F = 0.41,Fouling
2,297,333.0000001,338.2110741,6,F = 0.46,Fouling
2,297,333.0000001,347.2519311,6.5,F = 0.01,Fouling
2,297,333.0000001,344.7017201,6.5,F = 0.06,Fouling
2,297,333.0000001,342.9259908,6.5,F = 0.11,Fouling
2,297,333.0000001,341.6169938,6.5,F = 0.16,Fouling
2,297,333.0000001,340.6130257,6.5,F = 0.21,Fouling
2,297,333.0000001,339.8185936,6.5,F = 0.26,Fouling
2,297,333.0000001,339.1742983,6.5,F = 0.31,Fouling
2,297,333.0000001,338.6412536,6.5,F = 0.36,Fouling
2,297,333.0000001,338.1929348,6.5,F = 0.41,Fouling
2,297,333.0000001,337.8106289,6.5,F = 0.46,Fouling
2,297,333.0000001,346.237738,7,F = 0.01,Fouling
2,297,333.0000001,343.8687885,7,F = 0.06,Fouling
2,297,333.0000001,342.2183396,7,F = 0.11,Fouling
2,297,333.0000001,341.0025132,7,F = 0.16,Fouling
2,297,333.0000001,340.070036,7,F = 0.21,Fouling
2,297,333.0000001,339.3321935,7,F = 0.26,Fouling
2,297,333.0000001,338.7338057,7,F = 0.31,Fouling
2,297,333.0000001,338.23875,7,F = 0.36,Fouling
2,297,333.0000001,337.8223881,7,F = 0.41,Fouling
2,297,333.0000001,337.4673379,7,F = 0.46,Fouling
2,297,333.0000001,345.3584296,7.5,F = 0.01,Fouling
2,297,333.0000001,343.1466652,7.5,F = 0.06,Fouling
2,297,333.0000001,341.6048759,7.5,F = 0.11,Fouling
2,297,333.0000001,340.4698381,7.5,F = 0.16,Fouling
2,297,333.0000001,339.5993472,7.5,F = 0.21,Fouling
2,297,333.0000001,338.9105683,7.5,F = 0.26,Fouling
2,297,333.0000001,338.351981,7.5,F = 0.31,Fouling
2,297,333.0000001,337.8898599,7.5,F = 0.36,Fouling
2,297,333.0000001,337.5012022,7.5,F = 0.41,Fouling
2,297,333.0000001,337.1697799,7.5,F = 0.46,Fouling
2,297,333.0000001,344.5887746,8,F = 0.01,Fouling
2,297,333.0000001,342.5137426,8,F = 0.06,Fouling
2,297,333.0000001,341.0679687,8,F = 0.11,Fouling
2,297,333.0000001,340.0036521,8,F = 0.16,Fouling
2,297,333.0000001,339.18742,8,F = 0.21,Fouling
2,297,333.0000001,338.5415865,8,F = 0.26,Fouling
2,297,333.0000001,338.0178355,8,F = 0.31,Fouling
2,297,333.0000001,337.5845402,8,F = 0.36,Fouling
2,297,333.0000001,337.2201298,8,F = 0.41,Fouling
2,297,333.0000001,336.9093869,8,F = 0.46,Fouling
2,297,333.0000002,343.9094656,8.5,F = 0.01,Fouling
2,297,333.0000002,341.9551451,8.5,F = 0.06,Fouling
2,297,333.0000002,340.594129,8.5,F = 0.11,Fouling
2,297,333.0000002,339.5922375,8.5,F = 0.16,Fouling
2,297,333.0000002,338.8238972,8.5,F = 0.21,Fouling
2,297,333.0000002,338.215968,8.5,F = 0.26,Fouling
2,297,333.0000002,337.7229632,8.5,F = 0.31,Fouling
